"('HTTP://', 'HT', '', ':80', '', ':80')"
"('https://', 'ht', 's', '/broofa/mime/issues/62', '/', 'broofa/mime/issues/62')"
"('https://', 'ht', 's', '/broofa/mime/issues/63', '/', 'broofa/mime/issues/63')"
"('https://', 'ht', 's', '/broofa/mime/issues/65', '/', 'broofa/mime/issues/65')"
"('https://', 'ht', 's', '/broofa/mime/issues/68', '/', 'broofa/mime/issues/68')"
"('https://', 'ht', 's', '/broofa/mime/issues/74', '/', 'broofa/mime/issues/74')"
"('https://', 'ht', 's', '/broofa/mime/issues/77', '/', 'broofa/mime/issues/77')"
"('https://', 'ht', 's', '/broofa/mime/issues/78', '/', 'broofa/mime/issues/78')"
"('https://', 'ht', 's', '/broofa/mime/issues/81', '/', 'broofa/mime/issues/81')"
"('https://', 'ht', 's', '/broofa/mime/issues/86', '/', 'broofa/mime/issues/86')"
"('https://', 'ht', 's', '/broofa/mime/issues/87', '/', 'broofa/mime/issues/87')"
"('https://', 'ht', 's', '/broofa/mime/issues/88', '/', 'broofa/mime/issues/88')"
"('https://', 'ht', 's', '/broofa/mime/issues/94', '/', 'broofa/mime/issues/94')"
"('https://', 'ht', 's', '/broofa/mime/issues/98', '/', 'broofa/mime/issues/98')"
"('https://', 'ht', 's', '/broofa/mime/issues/99', '/', 'broofa/mime/issues/99')"
"('https://', 'ht', 's', '/broofa/mime/tree/v1.4.0', '/', 'broofa/mime/tree/v1.4.0')"
"('https://', 'ht', 's', '/broofa/runmd', '/', 'broofa/runmd')"
"('https://', 'ht', 's', '/browse/keyword/karma-adapter', '/', 'browse/keyword/karma-adapter')"
"('https://', 'ht', 's', '/browse/keyword/karma-launcher', '/', 'browse/keyword/karma-launcher')"
"('https://', 'ht', 's', '/browse/keyword/karma-preprocessor', '/', 'browse/keyword/karma-preprocessor')"
"('https://', 'ht', 's', '/browse/keyword/karma-reporter', '/', 'browse/keyword/karma-reporter')"
"('https://', 'ht', 's', '/browser-matrix/epoberezkin.svg', '/', 'browser-matrix/epoberezkin.svg')"
"('https://', 'ht', 's', '/browser-matrix/readabe-stream.svg', '/', 'browser-matrix/readabe-stream.svg')"
"('https://', 'ht', 's', '/browser-matrix/readable-stream.svg', '/', 'browser-matrix/readable-stream.svg')"
"('https://', 'ht', 's', '/browser-resolve/-/browser-resolve-1.11.2.tgz#8ff09b0a2c421718a1051c260b32e48f442938ce', '/', 'browser-resolve/-/browser-resolve-1.11.2.tgz#8ff09b0a2c421718a1051c260b32e48f442938ce')"
"('https://', 'ht', 's', '/browser-stdout/-/browser-stdout-1.3.1.tgz#baa559ee14ced73452229bad7326467c61fabd60', '/', 'browser-stdout/-/browser-stdout-1.3.1.tgz#baa559ee14ced73452229bad7326467c61fabd60')"
"('https://', 'ht', 's', '/browserify/browserify', '/', 'browserify/browserify')"
"('https://', 'ht', 's', '/brycebaril/through2-filter', '/', 'brycebaril/through2-filter')"
"('https://', 'ht', 's', '/brycebaril/through2-map', '/', 'brycebaril/through2-map')"
"('https://', 'ht', 's', '/brycebaril/through2-reduce', '/', 'brycebaril/through2-reduce')"
"('https://', 'ht', 's', '/brycebaril/through2-spy', '/', 'brycebaril/through2-spy')"
"('https://', 'ht', 's', '/buffer-crc32/-/buffer-crc32-0.2.13.tgz#0d333e3f00eac50aa1454abd30ef8c2a5d9a7242', '/', 'buffer-crc32/-/buffer-crc32-0.2.13.tgz#0d333e3f00eac50aa1454abd30ef8c2a5d9a7242')"
"('https://', 'ht', 's', '/builtin-modules/-/builtin-modules-1.1.1.tgz#270f076c5a72c02f5b65a47df94c5fe3a278892f', '/', 'builtin-modules/-/builtin-modules-1.1.1.tgz#270f076c5a72c02f5b65a47df94c5fe3a278892f')"
"('https://', 'ht', 's', '/bytes/-/bytes-3.1.2.tgz', '/', 'bytes/-/bytes-3.1.2.tgz')"
"('https://', 'ht', 's', '/cache-base/-/cache-base-1.0.1.tgz#0a7f46416831c8b662ee36fe4e7c59d76f666ab2', '/', 'cache-base/-/cache-base-1.0.1.tgz#0a7f46416831c8b662ee36fe4e7c59d76f666ab2')"
"('https://', 'ht', 's', '/cadorn/mfs', '/', 'cadorn/mfs')"
"('https://', 'ht', 's', '/call-bind/-/call-bind-1.0.2.tgz', '/', 'call-bind/-/call-bind-1.0.2.tgz')"
"('https://', 'ht', 's', '/calvinmetcalf', '/', 'calvinmetcalf')"
"('https://', 'ht', 's', '/calvinmetcalf/immediate', '/', 'calvinmetcalf/immediate')"
"('https://', 'ht', 's', '/calvinmetcalf/immediate.png', '/', 'calvinmetcalf/immediate.png')"
"('https://', 'ht', 's', '/calvinmetcalf/immediate.svg?branch=master', '/', 'calvinmetcalf/immediate.svg?branch=master')"
"('https://', 'ht', 's', '/calvinmetcalf/immediate/issues', '/', 'calvinmetcalf/immediate/issues')"
"('https://', 'ht', 's', '/calvinmetcalf/inline-process-browser#readme', '/', 'calvinmetcalf/inline-process-browser#readme')"
"('https://', 'ht', 's', '/calvinmetcalf/inline-process-browser.git', '/', 'calvinmetcalf/inline-process-browser.git')"
"('https://', 'ht', 's', '/calvinmetcalf/inline-process-browser/issues', '/', 'calvinmetcalf/inline-process-browser/issues')"
"('https://', 'ht', 's', '/calvinmetcalf/lie', '/', 'calvinmetcalf/lie')"
"('https://', 'ht', 's', '/calvinmetcalf/lie.git', '/', 'calvinmetcalf/lie.git')"
"('https://', 'ht', 's', '/calvinmetcalf/lie.svg', '/', 'calvinmetcalf/lie.svg')"
"('https://', 'ht', 's', '/calvinmetcalf/lie/issues', '/', 'calvinmetcalf/lie/issues')"
"('https://', 'ht', 's', '/calvinmetcalf/macrotask', '/', 'calvinmetcalf/macrotask')"
"('https://', 'ht', 's', '/calvinmetcalf/process-nextick-args', '/', 'calvinmetcalf/process-nextick-args')"
"('https://', 'ht', 's', '/calvinmetcalf/process-nextick-args.git', '/', 'calvinmetcalf/process-nextick-args.git')"
"('https://', 'ht', 's', '/calvinmetcalf/process-nextick-args.svg?branch=master', '/', 'calvinmetcalf/process-nextick-args.svg?branch=master')"
"('https://', 'ht', 's', '/calvinmetcalf/process-nextick-args/issues', '/', 'calvinmetcalf/process-nextick-args/issues')"
"('https://', 'ht', 's', '/camelcase/-/camelcase-1.2.1.tgz#9bb5304d2e0b56698b2c758b08a3eaa9daa58a39', '/', 'camelcase/-/camelcase-1.2.1.tgz#9bb5304d2e0b56698b2c758b08a3eaa9daa58a39')"
"('https://', 'ht', 's', '/camelcase/-/camelcase-5.3.1.tgz#e3c9b31569e106811df242f715725a1f4c494320', '/', 'camelcase/-/camelcase-5.3.1.tgz#e3c9b31569e106811df242f715725a1f4c494320')"
"('https://', 'ht', 's', '/camelcase/-/camelcase-6.2.0.tgz#924af881c9d525ac9d87f40d964e5cea982a1809', '/', 'camelcase/-/camelcase-6.2.0.tgz#924af881c9d525ac9d87f40d964e5cea982a1809')"
"('https://', 'ht', 's', '/caolan/async', '/', 'caolan/async')"
"('https://', 'ht', 's', '/caolan/async.git', '/', 'caolan/async.git')"
"('https://', 'ht', 's', '/caolan/async.svg?branch=master', '/', 'caolan/async.svg?branch=master')"
"('https://', 'ht', 's', '/caolan/async/blob/v1.5.2/README.md', '/', 'caolan/async/blob/v1.5.2/README.md')"
"('https://', 'ht', 's', '/caolan/async/compare/v1.3.0...v1.4.0', '/', 'caolan/async/compare/v1.3.0...v1.4.0')"
"('https://', 'ht', 's', '/caolan/async/issues', '/', 'caolan/async/issues')"
"('https://', 'ht', 's', '/caolan/async/issues/1002', '/', 'caolan/async/issues/1002')"
"('https://', 'ht', 's', '/caolan/async/issues/1005', '/', 'caolan/async/issues/1005')"
"('https://', 'ht', 's', '/caolan/async/issues/1007', '/', 'caolan/async/issues/1007')"
"('https://', 'ht', 's', '/caolan/async/issues/1008', '/', 'caolan/async/issues/1008')"
"('https://', 'ht', 's', '/caolan/async/issues/1010', '/', 'caolan/async/issues/1010')"
"('https://', 'ht', 's', '/caolan/async/issues/1012', '/', 'caolan/async/issues/1012')"
"('https://', 'ht', 's', '/caolan/async/issues/1015', '/', 'caolan/async/issues/1015')"
"('https://', 'ht', 's', '/caolan/async/issues/1016', '/', 'caolan/async/issues/1016')"
"('https://', 'ht', 's', '/caolan/async/issues/1021', '/', 'caolan/async/issues/1021')"
"('https://', 'ht', 's', '/caolan/async/issues/1027', '/', 'caolan/async/issues/1027')"
"('https://', 'ht', 's', '/caolan/async/issues/1028', '/', 'caolan/async/issues/1028')"
"('https://', 'ht', 's', '/caolan/async/issues/1030', '/', 'caolan/async/issues/1030')"
"('https://', 'ht', 's', '/caolan/async/issues/1033', '/', 'caolan/async/issues/1033')"
"('https://', 'ht', 's', '/caolan/async/issues/1034', '/', 'caolan/async/issues/1034')"
"('https://', 'ht', 's', '/caolan/async/issues/1036', '/', 'caolan/async/issues/1036')"
"('https://', 'ht', 's', '/caolan/async/issues/1037', '/', 'caolan/async/issues/1037')"
"('https://', 'ht', 's', '/caolan/async/issues/1038', '/', 'caolan/async/issues/1038')"
"('https://', 'ht', 's', '/caolan/async/issues/1039', '/', 'caolan/async/issues/1039')"
"('https://', 'ht', 's', '/caolan/async/issues/1041', '/', 'caolan/async/issues/1041')"
"('https://', 'ht', 's', '/caolan/async/issues/1042', '/', 'caolan/async/issues/1042')"
"('https://', 'ht', 's', '/caolan/async/issues/1048', '/', 'caolan/async/issues/1048')"
"('https://', 'ht', 's', '/caolan/async/issues/1049', '/', 'caolan/async/issues/1049')"
"('https://', 'ht', 's', '/caolan/async/issues/1050', '/', 'caolan/async/issues/1050')"
"('https://', 'ht', 's', '/caolan/async/issues/1051', '/', 'caolan/async/issues/1051')"
"('https://', 'ht', 's', '/caolan/async/issues/1052', '/', 'caolan/async/issues/1052')"
"('https://', 'ht', 's', '/caolan/async/issues/1053', '/', 'caolan/async/issues/1053')"
"('https://', 'ht', 's', '/caolan/async/issues/1054', '/', 'caolan/async/issues/1054')"
"('https://', 'ht', 's', '/caolan/async/issues/1055', '/', 'caolan/async/issues/1055')"
"('https://', 'ht', 's', '/caolan/async/issues/1058', '/', 'caolan/async/issues/1058')"
"('https://', 'ht', 's', '/caolan/async/issues/1074', '/', 'caolan/async/issues/1074')"
"('https://', 'ht', 's', '/caolan/async/issues/1078', '/', 'caolan/async/issues/1078')"
"('https://', 'ht', 's', '/caolan/async/issues/1088', '/', 'caolan/async/issues/1088')"
"('https://', 'ht', 's', '/caolan/async/issues/1095', '/', 'caolan/async/issues/1095')"
"('https://', 'ht', 's', '/caolan/async/issues/1099', '/', 'caolan/async/issues/1099')"
"('https://', 'ht', 's', '/caolan/async/issues/1100', '/', 'caolan/async/issues/1100')"
"('https://', 'ht', 's', '/caolan/async/issues/1102', '/', 'caolan/async/issues/1102')"
"('https://', 'ht', 's', '/caolan/async/issues/1107', '/', 'caolan/async/issues/1107')"
"('https://', 'ht', 's', '/caolan/async/issues/1121', '/', 'caolan/async/issues/1121')"
"('https://', 'ht', 's', '/caolan/async/issues/1123', '/', 'caolan/async/issues/1123')"
"('https://', 'ht', 's', '/caolan/async/issues/1129', '/', 'caolan/async/issues/1129')"
"('https://', 'ht', 's', '/caolan/async/issues/1135', '/', 'caolan/async/issues/1135')"
"('https://', 'ht', 's', '/caolan/async/issues/1138', '/', 'caolan/async/issues/1138')"
"('https://', 'ht', 's', '/caolan/async/issues/1140', '/', 'caolan/async/issues/1140')"
"('https://', 'ht', 's', '/caolan/async/issues/1141', '/', 'caolan/async/issues/1141')"
"('https://', 'ht', 's', '/caolan/async/issues/1147', '/', 'caolan/async/issues/1147')"
"('https://', 'ht', 's', '/caolan/async/issues/1153', '/', 'caolan/async/issues/1153')"
"('https://', 'ht', 's', '/caolan/async/issues/1157', '/', 'caolan/async/issues/1157')"
"('https://', 'ht', 's', '/caolan/async/issues/1161', '/', 'caolan/async/issues/1161')"
"('https://', 'ht', 's', '/caolan/async/issues/1170', '/', 'caolan/async/issues/1170')"
"('https://', 'ht', 's', '/caolan/async/issues/1175', '/', 'caolan/async/issues/1175')"
"('https://', 'ht', 's', '/caolan/async/issues/1177', '/', 'caolan/async/issues/1177')"
"('https://', 'ht', 's', '/caolan/async/issues/118', '/', 'caolan/async/issues/118')"
"('https://', 'ht', 's', '/caolan/async/issues/1197', '/', 'caolan/async/issues/1197')"
"('https://', 'ht', 's', '/caolan/async/issues/1205', '/', 'caolan/async/issues/1205')"
"('https://', 'ht', 's', '/caolan/async/issues/1216', '/', 'caolan/async/issues/1216')"
"('https://', 'ht', 's', '/caolan/async/issues/1217', '/', 'caolan/async/issues/1217')"
"('https://', 'ht', 's', '/caolan/async/issues/1223', '/', 'caolan/async/issues/1223')"
"('https://', 'ht', 's', '/caolan/async/issues/1224', '/', 'caolan/async/issues/1224')"
"('https://', 'ht', 's', '/caolan/async/issues/1231', '/', 'caolan/async/issues/1231')"
"('https://', 'ht', 's', '/caolan/async/issues/1232', '/', 'caolan/async/issues/1232')"
"('https://', 'ht', 's', '/caolan/async/issues/1233', '/', 'caolan/async/issues/1233')"
"('https://', 'ht', 's', '/caolan/async/issues/1236', '/', 'caolan/async/issues/1236')"
"('https://', 'ht', 's', '/caolan/async/issues/1237', '/', 'caolan/async/issues/1237')"
"('https://', 'ht', 's', '/caolan/async/issues/1238', '/', 'caolan/async/issues/1238')"
"('https://', 'ht', 's', '/caolan/async/issues/1245', '/', 'caolan/async/issues/1245')"
"('https://', 'ht', 's', '/caolan/async/issues/1246', '/', 'caolan/async/issues/1246')"
"('https://', 'ht', 's', '/caolan/async/issues/1247', '/', 'caolan/async/issues/1247')"
"('https://', 'ht', 's', '/caolan/async/issues/1251', '/', 'caolan/async/issues/1251')"
"('https://', 'ht', 's', '/caolan/async/issues/1253', '/', 'caolan/async/issues/1253')"
"('https://', 'ht', 's', '/caolan/async/issues/1254', '/', 'caolan/async/issues/1254')"
"('https://', 'ht', 's', '/caolan/async/issues/1256', '/', 'caolan/async/issues/1256')"
"('https://', 'ht', 's', '/caolan/async/issues/1261', '/', 'caolan/async/issues/1261')"
"('https://', 'ht', 's', '/caolan/async/issues/1263', '/', 'caolan/async/issues/1263')"
"('https://', 'ht', 's', '/caolan/async/issues/1264', '/', 'caolan/async/issues/1264')"
"('https://', 'ht', 's', '/caolan/async/issues/1271', '/', 'caolan/async/issues/1271')"
"('https://', 'ht', 's', '/caolan/async/issues/1278', '/', 'caolan/async/issues/1278')"
"('https://', 'ht', 's', '/caolan/async/issues/1280', '/', 'caolan/async/issues/1280')"
"('https://', 'ht', 's', '/caolan/async/issues/1282', '/', 'caolan/async/issues/1282')"
"('https://', 'ht', 's', '/caolan/async/issues/1289', '/', 'caolan/async/issues/1289')"
"('https://', 'ht', 's', '/caolan/async/issues/1293', '/', 'caolan/async/issues/1293')"
"('https://', 'ht', 's', '/caolan/async/issues/1300', '/', 'caolan/async/issues/1300')"
"('https://', 'ht', 's', '/caolan/async/issues/1302', '/', 'caolan/async/issues/1302')"
"('https://', 'ht', 's', '/caolan/async/issues/1314', '/', 'caolan/async/issues/1314')"
"('https://', 'ht', 's', '/caolan/async/issues/1349', '/', 'caolan/async/issues/1349')"
"('https://', 'ht', 's', '/caolan/async/issues/1358', '/', 'caolan/async/issues/1358')"
"('https://', 'ht', 's', '/caolan/async/issues/1364', '/', 'caolan/async/issues/1364')"
"('https://', 'ht', 's', '/caolan/async/issues/1365', '/', 'caolan/async/issues/1365')"
"('https://', 'ht', 's', '/caolan/async/issues/1367', '/', 'caolan/async/issues/1367')"
"('https://', 'ht', 's', '/caolan/async/issues/1381', '/', 'caolan/async/issues/1381')"
"('https://', 'ht', 's', '/caolan/async/issues/1385', '/', 'caolan/async/issues/1385')"
"('https://', 'ht', 's', '/caolan/async/issues/1386', '/', 'caolan/async/issues/1386')"
"('https://', 'ht', 's', '/caolan/async/issues/1390', '/', 'caolan/async/issues/1390')"
"('https://', 'ht', 's', '/caolan/async/issues/1391', '/', 'caolan/async/issues/1391')"
"('https://', 'ht', 's', '/caolan/async/issues/1392', '/', 'caolan/async/issues/1392')"
"('https://', 'ht', 's', '/caolan/async/issues/1394', '/', 'caolan/async/issues/1394')"
"('https://', 'ht', 's', '/caolan/async/issues/1395', '/', 'caolan/async/issues/1395')"
"('https://', 'ht', 's', '/caolan/async/issues/1397', '/', 'caolan/async/issues/1397')"
"('https://', 'ht', 's', '/caolan/async/issues/1403', '/', 'caolan/async/issues/1403')"
"('https://', 'ht', 's', '/caolan/async/issues/1404', '/', 'caolan/async/issues/1404')"
"('https://', 'ht', 's', '/caolan/async/issues/1408', '/', 'caolan/async/issues/1408')"
"('https://', 'ht', 's', '/caolan/async/issues/1412', '/', 'caolan/async/issues/1412')"
"('https://', 'ht', 's', '/caolan/async/issues/1418', '/', 'caolan/async/issues/1418')"
"('https://', 'ht', 's', '/caolan/async/issues/1419', '/', 'caolan/async/issues/1419')"
"('https://', 'ht', 's', '/caolan/async/issues/1422', '/', 'caolan/async/issues/1422')"
"('https://', 'ht', 's', '/caolan/async/issues/1426', '/', 'caolan/async/issues/1426')"
"('https://', 'ht', 's', '/caolan/async/issues/1428', '/', 'caolan/async/issues/1428')"
"('https://', 'ht', 's', '/caolan/async/issues/1437', '/', 'caolan/async/issues/1437')"
"('https://', 'ht', 's', '/caolan/async/issues/168', '/', 'caolan/async/issues/168')"
"('https://', 'ht', 's', '/caolan/async/issues/176', '/', 'caolan/async/issues/176')"
"('https://', 'ht', 's', '/caolan/async/issues/321', '/', 'caolan/async/issues/321')"
"('https://', 'ht', 's', '/caolan/async/issues/439', '/', 'caolan/async/issues/439')"
"('https://', 'ht', 's', '/caolan/async/issues/527', '/', 'caolan/async/issues/527')"
"('https://', 'ht', 's', '/caolan/async/issues/542', '/', 'caolan/async/issues/542')"
"('https://', 'ht', 's', '/caolan/async/issues/546', '/', 'caolan/async/issues/546')"
"('https://', 'ht', 's', '/caolan/async/issues/557', '/', 'caolan/async/issues/557')"
"('https://', 'ht', 's', '/caolan/async/issues/568', '/', 'caolan/async/issues/568')"
"('https://', 'ht', 's', '/caolan/async/issues/578', '/', 'caolan/async/issues/578')"
"('https://', 'ht', 's', '/caolan/async/issues/579', '/', 'caolan/async/issues/579')"
"('https://', 'ht', 's', '/caolan/async/issues/593', '/', 'caolan/async/issues/593')"
"('https://', 'ht', 's', '/caolan/async/issues/596', '/', 'caolan/async/issues/596')"
"('https://', 'ht', 's', '/caolan/async/issues/608', '/', 'caolan/async/issues/608')"
"('https://', 'ht', 's', '/caolan/async/issues/609', '/', 'caolan/async/issues/609')"
"('https://', 'ht', 's', '/caolan/async/issues/611', '/', 'caolan/async/issues/611')"
"('https://', 'ht', 's', '/caolan/async/issues/615', '/', 'caolan/async/issues/615')"
"('https://', 'ht', 's', '/caolan/async/issues/618', '/', 'caolan/async/issues/618')"
"('https://', 'ht', 's', '/caolan/async/issues/622', '/', 'caolan/async/issues/622')"
"('https://', 'ht', 's', '/caolan/async/issues/628', '/', 'caolan/async/issues/628')"
"('https://', 'ht', 's', '/caolan/async/issues/629', '/', 'caolan/async/issues/629')"
"('https://', 'ht', 's', '/caolan/async/issues/631', '/', 'caolan/async/issues/631')"
"('https://', 'ht', 's', '/caolan/async/issues/635', '/', 'caolan/async/issues/635')"
"('https://', 'ht', 's', '/caolan/async/issues/637', '/', 'caolan/async/issues/637')"
"('https://', 'ht', 's', '/caolan/async/issues/642', '/', 'caolan/async/issues/642')"
"('https://', 'ht', 's', '/caolan/async/issues/663', '/', 'caolan/async/issues/663')"
"('https://', 'ht', 's', '/caolan/async/issues/667', '/', 'caolan/async/issues/667')"
"('https://', 'ht', 's', '/caolan/async/issues/668', '/', 'caolan/async/issues/668')"
"('https://', 'ht', 's', '/caolan/async/issues/671', '/', 'caolan/async/issues/671')"
"('https://', 'ht', 's', '/caolan/async/issues/687', '/', 'caolan/async/issues/687')"
"('https://', 'ht', 's', '/caolan/async/issues/690', '/', 'caolan/async/issues/690')"
"('https://', 'ht', 's', '/caolan/async/issues/696', '/', 'caolan/async/issues/696')"
"('https://', 'ht', 's', '/caolan/async/issues/704', '/', 'caolan/async/issues/704')"
"('https://', 'ht', 's', '/caolan/async/issues/714', '/', 'caolan/async/issues/714')"
"('https://', 'ht', 's', '/caolan/async/issues/724', '/', 'caolan/async/issues/724')"
"('https://', 'ht', 's', '/caolan/async/issues/729', '/', 'caolan/async/issues/729')"
"('https://', 'ht', 's', '/caolan/async/issues/740', '/', 'caolan/async/issues/740')"
"('https://', 'ht', 's', '/caolan/async/issues/743', '/', 'caolan/async/issues/743')"
"('https://', 'ht', 's', '/caolan/async/issues/744', '/', 'caolan/async/issues/744')"
"('https://', 'ht', 's', '/caolan/async/issues/747', '/', 'caolan/async/issues/747')"
"('https://', 'ht', 's', '/caolan/async/issues/754', '/', 'caolan/async/issues/754')"
"('https://', 'ht', 's', '/caolan/async/issues/758', '/', 'caolan/async/issues/758')"
"('https://', 'ht', 's', '/caolan/async/issues/766', '/', 'caolan/async/issues/766')"
"('https://', 'ht', 's', '/caolan/async/issues/768', '/', 'caolan/async/issues/768')"
"('https://', 'ht', 's', '/caolan/async/issues/769', '/', 'caolan/async/issues/769')"
"('https://', 'ht', 's', '/caolan/async/issues/772', '/', 'caolan/async/issues/772')"
"('https://', 'ht', 's', '/caolan/async/issues/774', '/', 'caolan/async/issues/774')"
"('https://', 'ht', 's', '/caolan/async/issues/775', '/', 'caolan/async/issues/775')"
"('https://', 'ht', 's', '/caolan/async/issues/777', '/', 'caolan/async/issues/777')"
"('https://', 'ht', 's', '/caolan/async/issues/778', '/', 'caolan/async/issues/778')"
"('https://', 'ht', 's', '/caolan/async/issues/782', '/', 'caolan/async/issues/782')"
"('https://', 'ht', 's', '/caolan/async/issues/783', '/', 'caolan/async/issues/783')"
"('https://', 'ht', 's', '/caolan/async/issues/786', '/', 'caolan/async/issues/786')"
"('https://', 'ht', 's', '/caolan/async/issues/790', '/', 'caolan/async/issues/790')"
"('https://', 'ht', 's', '/caolan/async/issues/793', '/', 'caolan/async/issues/793')"
"('https://', 'ht', 's', '/caolan/async/issues/794', '/', 'caolan/async/issues/794')"
"('https://', 'ht', 's', '/caolan/async/issues/800', '/', 'caolan/async/issues/800')"
"('https://', 'ht', 's', '/caolan/async/issues/801', '/', 'caolan/async/issues/801')"
