				Object.keys(doc).forEach(function(e){
"(t,n),s=c(t,n);if(!i)return[];var o=[];return i in u&&s in u[i]&&typeof u[i][s]==""object""&&(o=Object.keys(u[i][s])),o.map(function(e){return{caption:e,snippet:e,meta:""attribute value"",score:1e6}})},this.g"
"(var f in d)e(r,t,a,d[f],o+""/""+h+""/""+f.replace(/~/g,""~0"").replace(/\//g,""~1""),i,o,h,s,f)}else(h in m.keywords||r.allKeys&&!(h in m.skipKeywords))&&e(r,t,a,d,o+""/""+h,i,o,h,s)}a(s,o,i,n,l,c,u)}}(r,""function"
")&&e.push(n)}),e=c.intersection(e,n),e.length>0?this.indexes[e[0]].getMatching(t[e[0]]):(e=[],Object.keys(t).forEach(function(n){t[n]&&t[n].hasOwnProperty(""$in"")&&e.push(n)}),e=c.intersection(e,n),e.lengt"
"))}if(r.combo){var u=r.combo.values;for(var c=0;c<u.length;c++){if(m[g][e]==u[c]){r.setValue(r.combo.keys[c]);u=null;break}}if(u!=null&&r.editable){r.setValue(m[g][e++])}else{e++}}else{r[r.setImage?""setLa"
")+"" "",r+=""; ""}}var U,H=S.rules;if(H)for(var M,K,B=-1,J=H.length-1;B<J;){!G(K=H[B+=1])||(M=K.code(a,K.keyword,S.type))&&(r+="" ""+M+"" "",p&&(P+=""}""))}p&&(r+="" ""+P+"" "",P=""""),S.type&&(r+="" } "",w&&w===S.type&&!g"
").val("""")})}var first_up_history=true;function keydown_event(e){var result,pos,len;if(typeof options.keydown==""function""){result=options.keydown(e);if(result!==undefined){return result}}if(enabled){if(e.w"
"):e.option.shadow!==!0&&v(""W004"",i[""(token)""],r))})},getUsedOrDefinedGlobals:function(){var e=Object.keys(c);return c.__proto__===s&&e.indexOf(""__proto__"")===-1&&e.push(""__proto__""),e},getImpliedGlobals:f"
");else for(d in b)f[d]=b[d];return f},get:function(a,b){var c=this.cache[this.key(a)];return void 0===b?c:c[b]},access:function(a,b,c){var d;return void 0===b||b&&""string""==typeof b"
");else if(u)n=u.call(d,r,t,a),!1!==p.validateSchema&&d.validateSchema(n,!0);else if(c)n=c.call(d,a,e.keyword,r,t);else if(!(n=e.definition.validate))return;if(void 0===n)throw new Error('custom keyword ""'"
");for(e=0;e<Kr;e++)o[e]=t[e];for(e=0;e<r.length;e++)o[e+Kr]=r[e];return D(i,o,o.length,n)>=0},r.sign.keyPair=function(){var r=new Uint8Array(Tr),t=new Uint8Array(Yr);return Z(r,t),{publicKey:r,secretKey:t"
")this.indexes[o[n]].revertUpdate(t,e);throw i}},n.prototype.getCandidates=function(t){var e,n=Object.keys(this.indexes);return e=[],Object.keys(t).forEach(function(n){(""string""==typeof t[n]||""number""==typ"
"){e.keyCode==27&&n.value.length<n.selectionStart&&(g||(T=n.value),N=C=-1,A()),X()}function J(){clearTimeout"
"){return""keypress""===e.type?a(e):0},keyCode:function(e){return""keydown""===e.type||""keyup""===e.type?e.keyCode:0},which:function(e){return""keypress""===e.type?a(e):""keydown""===e.type||""keyup""===e.type?e.keyC"
"){var n,r,i,o=Object.keys(this.indexes);for(n=0;n<o.length;n+=1)try{this.indexes[o[n]].update(t,e)}catch(a){r=n,i=a;break}if"
"){var n,r=[],i=this,o=[];if(!this.hasOwnProperty(""key""))return this;for(;;){if(0===i.compareKeys(t,i.key))break;if(o.push(i),i.compareKeys(t,i.key)<0){if(!i.left)return this;i=i.left}else{if(!i.right)retu"
")||(e.session.$emacsMarkRing=[])},l=function(e){e.editor.session.$emacsMark=null},c=e(""../lib/keys"").KEY_MODS,h={C:""ctrl"",S:""shift"",M:""alt"",CMD:""command""},p=[""C-S-M-CMD"",""S-M-CMD"",""C-M-CMD"",""C-S-CMD"",""C-S"
")}else{se.pause(Ce.softPause);m(n,t,function(e){if(e){a.interpreter=u(e,false,t);a.completion=Object.keys(e)}else{a.interpreter=c(n,t)}r(a);se.resume()})}}else if(i===""object""){r({interpreter:u(n,Ce.check"
"*)\[[""']([^'""]*)$/i)[1];if(!i[o])return[];var u=[];return i[o].type===""array""&&i[o].value&&(u=Object.keys(i[o].value)),u.map(function(e){return{caption:e,value:e,meta:""php array key"",score:1e6}})}}).call("
"+ ' , schemaPath: ' + (it.util.toQuotedString($errSchemaPath)) + ' , params: { keyword: \'' + ($rule.keyword) + '\' } ';"
"+"" in"",queue:F.queue,duration:F.duration,useFailSafe:!0,onComplete:function(){F.onVisible.apply(j),F.keyboardShortcuts&&C.add.keyboardShortcuts(),C.save.focus(),C.set.active(),F.autofocus&&C.set.autofocus"
"+"" in"",queue:T.queue,duration:T.duration,useFailSafe:!0,onComplete:function(){T.onVisible.apply(z),T.keyboardShortcuts&&S.add.keyboardShortcuts(),S.save.focus(),S.set.active(),T.autofocus&&S.set.autofocus"
"+){s&&e.setCursor(St(i,f,0));for(var l=0;l<t.length;l++){var c=t[l];if(c instanceof er)v.lookupKey(c.keyName,""vim-insert"",r);else if(typeof c==""string""){var h=e.getCursor();e.replaceRange(c,h,h)}else{var "
"+="" } }  "",l&&(t+="" if (""+f+"") { "",p+=""}""))}else{(e.opts.strictKeywords?""object""==typeof o&&0<Object.keys(o).length||!1===o:e.util.schemaHasRules(o,e.RULES.all))&&(d.schema=o,d.schemaPath=i,d.errSchemaPat"
"+e.keyword+'""failed to compile');var h=v.length;return{code:""customRule""+h,validate:v[h]=n}}}function L(e,"
"+g.value+""'"":"""")+"">"";var c=e;var a=this;this.obj.childNodes[0].onkeydown=function(l){l=l||event;if(l.keyCode==13){c.callEvent(""onEnter"",[a.obj.idd,this.value])}};e.base.appendChild(this.obj);this.enableIt"
"+i.value+""'"":"""")+"">"";var n=t;var s=this;this.obj.childNodes[0].onkeydown=function(t){t=t||event;if(t.keyCode==13){n.callEvent(""onEnter"",[s.obj.idd,this.value])}};t.base.appendChild(this.obj);this.enableIt"
",I=[""valueOf"",""isPrototypeOf"",""toString"",""propertyIsEnumerable"",""hasOwnProperty"",""toLocaleString""];m.keys=function(n){if(!m.isObject(n))return[];if(v)return v(n);var t=[];for(var r in n)m.has(n,r)&&t.push"
",P=e.baseId,(g=e.opts.ownProperties)&&(t+="" var ""+y+"" = undefined; ""),t+=g?"" ""+y+"" = ""+y+"" || Object.keys(""+c+""); for (var ""+p+""=0; ""+p+""<""+y+"".length; ""+p+""++) { var ""+d+"" = ""+y+""[""+p+""]; "":"" for (var ""+"
",[])}},20)};this._doOnInputKeyUp=function(a){a=a||event;if(m.conf.f_mode!=false){m.conf.clear_bsp=(a.keyCode==8||a.keyCode==46);m._filterOpts();return}else{m._checkForMatch()}};this._doOnInputKeyDown=func"
",buttons:(typeof(g.buttons)==""undefined""?true:window.dhx4.s2b(g.buttons)),drops:false,keys:(typeof(g.keys)==""undefined""?true:window.dhx4.s2b(g.keys)),key_data:{left:37,right:39},arw:[""&#9668;"",""&#9658;""]}"
",c,d,e=a.type,f=a,g=this.fixHooks[e];g||(this.fixHooks[e]=g=W.test(e)?this.mouseHooks:V.test(e)?this.keyHooks:{}),d=g.props?this.props.concat(g.props):this.props,a=new n.Event(f),b=d.length;while(b--)c=d["
",c,d,e=a.type,f=a,g=this.fixHooks[e];g||(this.fixHooks[e]=g=Z.test(e)?this.mouseHooks:Y.test(e)?this.keyHooks:{}),d=g.props?this.props.concat(g.props):this.props,a=new m.Event(f),b=d.length;while(b--)c=d["
",e.dataPathArr)+""; ""),""schema""+a);if(!h)if(o.length<e.opts.loopRequired&&e.schema.properties&&Object.keys(e.schema.properties).length){var p=[],f=o;if(f)for(var m,v=-1,y=f.length-1;v<y;){m=f[v+=1];var g=e"
",f){var g=d._dbInfo;g.serializer.serialize(b,function(b,d){if(d)f(d);else try{localStorage.setItem(g.keyPrefix+a,b),e(c)}catch(h){""QuotaExceededError""!==h.name&&""NS_ERROR_DOM_QUOTA_REACHED""!==h.name||f(h)"
",function(e,n){var r=t[n];return typeof r==""string""||typeof r==""number""?r:e})}function D(e,t){Object.keys(t).forEach(function(n){if(r.has(p.blacklist,n))return;e[n]=t[n]})}function P(){if(f.option.enforce"
",function(n,t){for(var e={},u=Object.prototype.hasOwnProperty,i=0;i<t.length;i++)if(t[i]){var o=t[i].key,c=t[i].val;u.call(e,o)?e[o].push(c):e[o]=[c]}return r(n,e)})},$r=P(Cr,1/0),Wr=P(Cr,1),Nr=Sn(""log""),"
",n,r,i);return s&&s.command?s:undefined}}.call(f.prototype),f.installIn=function(e){var t=new this;e.keyBinding.addKeyboardHandler(t),e.commands.addCommands(o)},f.uninstallFrom=function(e){e.commands.remo"
",r,i=e.type,a=e,s=this.fixHooks[i];s||(this.fixHooks[i]=s=tt.test(i)?this.mouseHooks:et.test(i)?this.keyHooks:{}),r=s.props?this.props.concat(s.props):this.props,e=new b.Event(a),t=r.length;while(t--)n=r["
",t,n){""use strict"";var r=e(""../../lib/keys"");n.exports.getEditorKeybordShortcuts=function(e){var t=r.KEY_MODS,n=[],i={};return e.keyBinding.$handlers.forEach(function(e){var t=e.commandKeyBinding;for(var "
",t,r){return m.filter(n,m.negate(x(t)),r)},m.every=m.all=function(n,t,r){t=x(t,r);for(var e=!k(n)&&m.keys(n),u=(e||n).length,i=0;u>i;i++){var o=e?e[i]:i;if(!t(n[o],o,n))return!1}return!0},m.some=m.any=fun"
",this.renderer.textarea=this.textInput.getElement(),this.$mouseHandler=new a(this),new f(this)),this.keyBinding=new l(this),this.$search=(new h).set({wrap:!0}),this.$historyTracker=this.$historyTracker.bi"
",u&&(t+="" (""+h+"" !== undefined && typeof ""+h+"" != 'number') || "");var d=r,p=p||[];p.push(t+="" Object.keys(""+c+"").length ""+(""maxProperties""==r?"">"":""<"")+"" ""+h+"") { ""),t="""",!1!==e.createErrors?(t+="" { keywor"
"-1]=""input-"",e}();r.mixin(t,i),t.keyCodeToString=function(e){var t=i[e];return typeof t!=""string""&&(t=String.fromCharCode(e)),t.toLowerC"
"-Z_0-9\$\-\u00C0-\u1FFF\u2C00-\uD7FF\w]+/;t.getCompletions=function(e,t,n,r,i){var s=o(t,n),u=Object.keys(s);i(null,u.map(function(e){return{caption:e,value:e,score:s[e],meta:""local""}}))}}),ace.define(""ac"
"-]+):[^:]*$/.exec(s)||{})[1];if(!o)return[];var u=[];return o in r&&typeof r[o]==""object""&&(u=Object.keys(r[o])),u.map(function(e){return{caption:e,snippet:e,meta:""property value"",score:1e6}})}}).call(i.p"
"./lib/dom""),o=e(""../lib/lang""),u=i.isChrome<18,a=i.isIE,f=i.isChrome>63,l=400,c=e(""../lib/keys""),h=c.KEY_MODS,p=i.isIOS,d=p?/\s/:/\n/,v=function(e,t){function W(){x=!0,n.blur(),n.focus(),x=!1}function V(e"
".Editor;e(""./config"").defineOptions(m.prototype,""editor"",{useIncrementalSearch:{set:function(e){this.keyBinding.$handlers.forEach(function(t){t.setupIncrementalSearch&&t.setupIncrementalSearch(this,e)}),t"
"._save[a]=[this.keys[a],this.values[a]]}};this.restore=function(){if(this._save){this.keys[a]=new Array();this.values[a]=new Array();for(var a=0;a<this._save.length;a++){this.keys[a]=this._"
".antix.game-component"":[""atx""],""application/vnd.apple.installer+xml"":[""mpkg""],""application/vnd.apple.keynote"":[""key""],""application/vnd.apple.mpegurl"":[""m3u8""],""application/vnd.apple.numbers"":[""numbers""],"""
".blur).on(""click""+E,k.submit,F.submit).on(""click""+E,k.reset,F.reset).on(""click""+E,k.clear,F.clear),x.keyboardShortcuts&&O.on(""keydown""+E,k.field,F.event.field.keydown),m.each(function(){var t=e(this),n=t."
".blur).on(""click""+F,w.submit,T.submit).on(""click""+F,w.reset,T.reset).on(""click""+F,w.clear,T.clear),x.keyboardShortcuts&&j.on(""keydown""+F,w.field,T.event.field.keydown),p.each(function(){var t=e(this),n=t."
".error.oldSyntax,D),F.verbose(""Extending settings from legacy parameters"",C,x)):(t.fields&&(n=Object.keys(t.fields),(""string""==typeof t.fields[n[0]]||e.isArray(t.fields[n[0]]))&&e.each(t.fields,function(n"
".error.oldSyntax,D),T.verbose(""Extending settings from legacy parameters"",k,x)):(t.fields&&(n=Object.keys(t.fields),(""string""==typeof t.fields[n[0]]||e.isArray(t.fields[n[0]]))&&e.each(t.fields,function(n"
".extend(this,dhtmlx.SelectionModel);dhtmlx.extend(this,dhtmlx.MouseEvents);dhtmlx.extend(this,dhtmlx.KeyEvents);dhtmlx.extend(this,dhtmlx.EditAbility);dhtmlx.extend(this,dhtmlx.DataMove);dhtmlx.extend(thi"
".forEach(function(e){e.rules=e.rules.map(function(e){var r,t;return""object""==typeof e&&(t=e[r=Object.keys(e)[0]],e=r,t.forEach(function(e){s.push(e),a.all[e]=!0})),s.push(e),a.all[e]={keyword:e,code:o[e],"
".form,name:t.value,raw_name:t.text,isProperty:o.tokens.curr.id==="".""},e,function(){return!0});case l.Keyword:case l.NullLiteral:case l.BooleanLiteral:return i(""(identifier)"",t.value,o.tokens.curr.id===""."""
".getTime()===e.getTime();if(m.isArray(t)||m.isArray(e)||void 0===t||void 0===e)return!1;try{n=Object.keys(t),r=Object.keys(e)}catch(o){return!1}if(n.length!==r.length)return!1;for(i=0;i<n.length;i+=1){if("
".isTypedArray,Oe=Le?w(Le):O,we=Object.prototype,xe=we.hasOwnProperty,Ee=Object.prototype,Ae=A(Object.keys,Object),Te=Object.prototype,_e=Te.hasOwnProperty,Be=P(z,1/0),Fe=function(n,t,e){var r=d(n)?V:Be;r("
".length;s++){var u=o[s],a=e(u);if(a>r)break}o.splice(s,0,n)}},this.addCommands=function(e){e&&Object.keys(e).forEach(function(t){var n=e[t];if(!n)return;if(typeof n==""string"")return this.bindKey(n,t);type"
".partial)return{type:""partial""};var s;for(var o=0;o<i.full.length;o++){var u=i.full[o];s||(s=u)}if(s.keys.slice(-11)==""<character>""){var a=Ct(e);if(/<C-.>/.test(a))return{type:""none""};n.selectedCharacter="
".persist?(a.debug(""Persistent nag is set, can show nag""),!0):a.storage.get(f.key)!=f.value.toString()?(a.debug(""Stored value is not set, can show nag"",a.storage.get(f.key)),!0):(a."
".persist?(s.debug(""Persistent nag is set, can show nag""),!0):s.storage.get(d.key)!=d.value.toString()?(s.debug(""Stored value is not set, can show nag"",s.storage.get(d.key)),!0):(s."
".push(""META"")}if(e.shiftKey&&n!==""SHIFT""){t.push(""SHIFT"")}if(e.altKey&&n!==""ALT""){t.push(""ALT"")}if(e.key){if(n===""DEL""){t.push(""DELETE"")}else{t.push(n)}}return t.join(""+"")}}}var N;var $={""ALT+D"":function("
".pushInput(t),nt.exCommandHistoryController.reset(),Rn.processCommand(e,t)}function i(t,n,r){var i=v.keyName(t),s,o;if(i==""Esc""||i==""Ctrl-C""||i==""Ctrl-[""||i==""Backspace""&&n=="""")nt.exCommandHistoryControll"
".ready().then(function(){for(var a=b._dbInfo,c=localStorage.length,d=[],e=0;c>e;e++)0===localStorage.key(e).indexOf(a.keyPrefix)&&d.push(localStorage.key(e).substring(a.keyPrefix.length));return d});retur"
".renderer.$blockCursor=!n}e.state||(e.state={});var t=new v(e);e.state.cm=t,e.$vimModeHandler=this,v.keyMap.vim.attach(t),fr(t).status=null,t.on(""vim-command-done"",function(){if(t.virtualSelectionMode())r"
".schema.properties[m];g&&(e.opts.strictKeywords?""object""==typeof g&&0<Object.keys(g).length||!1===g:e.util.schemaHasRules(g,e.RULES.all))||(p[p.length]=m)}}else p=o;if(h||p.length)"
"// Like Object.keys, but aware of what fields each AST type should have."
"// Using Object.keys here, or else the vanilla for-in loop makes IE8 go into an"
"0&&(e*=parseInt(this.motionRepeat.join(""""),10));return e},at.prototype={setText:function(e,t,n){this.keyBuffer=[e||""""],this.linewise=!!t,this.blockwise=!!n},pushText:function(e,t){t&&(this.linewise||this."
"0===this.height)throw""Undefined height for node ""+this.key;if(t=this.left?this.left.height:0,e=this.right?this.right.height:0,this.height!==1+Math.max(t,e))th"
"0]}},O.after=function(t,e){return 0>=t?e():function(){return--t<1?e.apply(this,arguments):void 0}},O.keys=x||function(t){if(t!==Object(t))throw new TypeError(""Invalid object"");var e=[];for(var n in t)O.ha"
"1)this.indexes[i[e]].remove(t);throw r}},n.prototype.removeFromIndexes=function(t){var e=this;Object.keys(this.indexes).forEach(function(n){e.indexes[n].remove(t)})},n.prototype.updateIndexes=function(t,e"
"1:this.parent?(this.parent.left===this?this.parent.left=null:this.parent.right=null,!0):(delete this.key,this.data=[],!0)},n.prototype.deleteIfOnlyOneChild=function(){var t;return this.left&&!this.right&&"
":function(e){this.searchQueries.push(e)},clear:function(){this.keyBuffer=[],this.insertModeChanges=[],this.searchQueries=[],this.linewise=!1},toString:function(){retu"
":return e(A);break}};u.seed=(new Date()).valueOf();u.uid=function(){return u.seed++};u.expire=4000;u.keyboard=true;u.position=""top"";u.pull={};u.timers={};u.hideAll=function(){for(var w in u.pull){u.hide(w"
":this.get(a,n.camelCase(b))):(this.set(a,b,c),void 0!==c?c:b)},remove:function(a,b){var c,d,e,f=this.key(a),g=this.cache[f];if(void 0===b)this.cache[f]={};else{n.isArray(b)?d=b.concat(b.map(n.camelCase)):"
";"",'""':""&quot;"",""'"":""&#x27;"",""/"":""&#x2F;""}};M.unescape=w.invert(M.escape);var S={escape:RegExp(""[""+w.keys(M.escape).join("""")+""]"",""g""),unescape:RegExp(""(""+w.keys(M.unescape).join(""|"")+"")"",""g"")};w.each([""es"
